,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,GAME_ID
359,Mississippi ,9,13,8,19,16,4,5,11,19,0.1525423728813559,1.4545454545454546,2022,0.3898305084745763,0.3469387755102041,0.6,0.6923076923076923,3,4,5,6,6,1,3,3,4,9,0.3333333333333333,6.0,0.6666666666666666,0.375,1.0,0.75,South Dakota ,11,15,2,25,19,9,2,10,14,0.2115384615384615,1.9,0.5576923076923077,0.6052631578947368,0.42857142857142855,0.7333333333333333,5,8,1,6,7,3,1,3,3,20,0.7142857142857143,3.5,1.0,1.0,1.0,1.0,179
360,South Florida ,9,11,9,18,11,10,0,13,14,0.1525423728813559,0.8461538461538461,2022,0.4067796610169492,0.40540540540540543,0.4090909090909091,0.8181818181818182,5,6,3,7,3,2,0,4,4,21,0.3125,1.5,0.4375,0.5714285714285714,0.5,1.0,Miami ,10,11,4,22,11,7,3,12,11,0.1785714285714285,0.9166666666666666,0.5357142857142857,0.6470588235294118,0.36363636363636365,0.9090909090909091,3,3,1,5,3,2,0,3,2,14,0.375,3.0,0.5714285714285714,0.6666666666666666,0.5,1.0,180
361,Miami ,10,11,4,22,11,7,3,12,11,0.1785714285714285,0.9166666666666666,2022,0.5357142857142857,0.6470588235294118,0.36363636363636365,0.9090909090909091,3,3,1,5,3,2,0,3,2,14,0.375,3.0,0.5714285714285714,0.6666666666666666,0.5,1.0,South Florida ,9,11,9,18,11,10,0,13,14,0.1525423728813559,0.8461538461538461,0.4067796610169492,0.40540540540540543,0.4090909090909091,0.8181818181818182,5,6,3,7,3,2,0,4,4,21,0.3125,1.5,0.4375,0.5714285714285714,0.5,1.0,180
362,Stephen F. Austin ,13,16,15,19,12,7,1,12,23,0.2,1.0,2022,0.3384615384615385,0.3611111111111111,0.3103448275862069,0.8125,7,9,6,4,4,3,1,4,6,26,0.4117647058823529,2.0,0.5,1.0,0.5,1.0,North Carolina ,18,23,9,25,16,5,3,15,16,0.3214285714285714,1.0666666666666669,0.4642857142857143,0.5151515151515151,0.391304347826087,0.782608695652174,8,8,2,9,4,2,2,5,5,28,0.5333333333333333,2.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,1.0,181
363,North Carolina ,18,23,9,25,16,5,3,15,16,0.3214285714285714,1.0666666666666669,2022,0.4642857142857143,0.5151515151515151,0.391304347826087,0.782608695652174,8,8,2,9,4,2,2,5,5,28,0.5333333333333333,2.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,1.0,Stephen F. Austin ,13,16,15,19,12,7,1,12,23,0.2,1.0,0.3384615384615385,0.3611111111111111,0.3103448275862069,0.8125,7,9,6,4,4,3,1,4,6,26,0.4117647058823529,2.0,0.5,1.0,0.5,1.0,181
364,Tennessee ,11,19,13,25,9,5,2,17,18,0.1617647058823529,0.5294117647058824,2022,0.35294117647058826,0.40425531914893614,0.23809523809523808,0.5789473684210527,3,4,5,7,4,2,1,4,4,22,0.2307692307692307,1.0,0.47368421052631576,0.6363636363636364,0.42857142857142855,1.0,Louisville ,13,21,12,19,15,11,8,7,20,0.1940298507462686,2.142857142857143,0.417910447761194,0.4772727272727273,0.30434782608695654,0.6190476190476191,9,10,5,5,6,4,3,2,5,23,0.5,4.0,0.5833333333333334,0.5,0.75,0.9,182
365,Louisville ,13,21,12,19,15,11,8,7,20,0.1940298507462686,2.142857142857143,2022,0.417910447761194,0.4772727272727273,0.30434782608695654,0.6190476190476191,9,10,5,5,6,4,3,2,5,23,0.5,4.0,0.5833333333333334,0.5,0.75,0.9,Tennessee ,11,19,13,25,9,5,2,17,18,0.1617647058823529,0.5294117647058824,0.35294117647058826,0.40425531914893614,0.23809523809523808,0.5789473684210527,3,4,5,7,4,2,1,4,4,22,0.2307692307692307,1.0,0.47368421052631576,0.6363636363636364,0.42857142857142855,1.0,182
366,Texas ,11,20,4,20,8,4,1,10,24,0.2115384615384615,0.8,2022,0.3269230769230769,0.3076923076923077,0.38461538461538464,0.55,4,4,1,7,6,1,1,2,5,15,0.3636363636363636,6.0,0.45454545454545453,0.5,0.3333333333333333,1.0,Stanford ,18,22,11,31,14,4,11,17,22,0.3529411764705882,0.8235294117647058,0.37254901960784315,0.47058823529411764,0.17647058823529413,0.8181818181818182,10,11,3,9,4,1,6,4,4,20,0.9090909090909092,1.3333333333333333,0.5,1.0,0.5,1.0,183
367,Stanford ,18,22,11,31,14,4,11,17,22,0.3529411764705882,0.8235294117647058,2022,0.37254901960784315,0.47058823529411764,0.17647058823529413,0.8181818181818182,10,11,3,9,4,1,6,4,4,20,0.9090909090909092,1.3333333333333333,0.5,1.0,0.5,1.0,Texas ,11,20,4,20,8,4,1,10,24,0.2115384615384615,0.8,0.3269230769230769,0.3076923076923077,0.38461538461538464,0.55,4,4,1,7,6,1,1,2,5,15,0.3636363636363636,6.0,0.45454545454545453,0.5,0.3333333333333333,1.0,183
368,UT Arlington ,10,16,7,26,11,6,5,9,20,0.1612903225806451,1.2222222222222223,2022,0.43548387096774194,0.43478260869565216,0.4375,0.625,7,11,3,7,4,3,2,4,5,19,0.4666666666666667,2.0,0.6666666666666666,0.6,1.0,1.0,Iowa State ,15,26,11,27,6,2,6,7,14,0.2307692307692307,0.8571428571428571,0.4307692307692308,0.4666666666666667,0.35,0.5769230769230769,6,12,5,10,6,1,3,3,4,36,0.5,2.0,1.0,1.0,0.5,1.0,184
369,Iowa State ,15,26,11,27,6,2,6,7,14,0.2307692307692307,0.8571428571428571,2022,0.4307692307692308,0.4666666666666667,0.35,0.5769230769230769,6,12,5,10,6,1,3,3,4,36,0.5,2.0,1.0,1.0,0.5,1.0,UT Arlington ,10,16,7,26,11,6,5,9,20,0.1612903225806451,1.2222222222222223,0.43548387096774194,0.43478260869565216,0.4375,0.625,7,11,3,7,4,3,2,4,5,19,0.4666666666666667,2.0,0.6666666666666666,0.6,1.0,1.0,184
370,Utah ,4,4,1,13,13,4,2,18,13,0.0888888888888888,0.7222222222222222,2022,0.5111111111111111,0.68,0.3,1.0,2,2,1,4,5,2,1,4,3,18,0.2222222222222222,2.0,0.8,1.0,0.5714285714285714,1.0,Texas ,5,10,6,19,16,9,3,11,9,0.0909090909090909,1.4545454545454546,0.6363636363636364,0.6530612244897959,0.5,0.5,1,4,1,4,8,2,1,2,2,12,0.25,4.0,0.6,0.75,0.5,0.25,185
371,Texas ,5,10,6,19,16,9,3,11,9,0.0909090909090909,1.4545454545454546,2022,0.6363636363636364,0.6530612244897959,0.5,0.5,1,4,1,4,8,2,1,2,2,12,0.25,4.0,0.6,0.75,0.5,0.25,Utah ,4,4,1,13,13,4,2,18,13,0.0888888888888888,0.7222222222222222,0.5111111111111111,0.68,0.3,1.0,2,2,1,4,5,2,1,4,3,18,0.2222222222222222,2.0,0.8,1.0,0.5714285714285714,1.0,185
372,Villanova ,11,17,9,22,14,9,4,8,15,0.1864406779661017,1.75,2022,0.3728813559322034,0.48484848484848486,0.23076923076923078,0.6470588235294118,4,7,5,9,3,6,2,2,4,25,0.6,3.0,0.45454545454545453,0.5625,0.3333333333333333,0.6666666666666666,Brigham Young ,9,12,7,29,14,6,1,16,15,0.1666666666666666,0.875,0.3888888888888889,0.40540540540540543,0.35294117647058826,0.75,8,8,4,9,8,3,0,5,4,21,0.4705882352941176,1.6,1.0,1.0,1.0,1.0,186
373,Brigham Young ,9,12,7,29,14,6,1,16,15,0.1666666666666666,0.875,2022,0.3888888888888889,0.40540540540540543,0.35294117647058826,0.75,8,8,4,9,8,3,0,5,4,21,0.4705882352941176,1.6,1.0,1.0,1.0,1.0,Villanova ,11,17,9,22,14,9,4,8,15,0.1864406779661017,1.75,0.3728813559322034,0.48484848484848486,0.23076923076923078,0.6470588235294118,4,7,5,9,3,6,2,2,4,25,0.6,3.0,0.45454545454545453,0.5625,0.3333333333333333,0.6666666666666666,186
374,Villanova ,5,7,6,17,8,8,6,12,21,0.0862068965517241,0.6666666666666666,2022,0.3275862068965517,0.35135135135135137,0.2857142857142857,0.7142857142857143,2,2,1,5,2,2,3,3,5,12,0.3333333333333333,1.0,0.4,1.0,0.6666666666666666,1.0,Michigan ,14,21,16,30,11,8,1,14,10,0.2456140350877192,0.7857142857142857,0.42105263157894735,0.5,0.15384615384615385,0.6666666666666666,3,6,7,7,3,5,0,4,2,27,1.0,2.0,0.75,1.0,0.25,0.75,187
375,Michigan ,14,21,16,30,11,8,1,14,10,0.2456140350877192,0.7857142857142857,2022,0.42105263157894735,0.5,0.15384615384615385,0.6666666666666666,3,6,7,7,3,5,0,4,2,27,1.0,2.0,0.75,1.0,0.25,0.75,Villanova ,5,7,6,17,8,8,6,12,21,0.0862068965517241,0.6666666666666666,0.3275862068965517,0.35135135135135137,0.2857142857142857,0.7142857142857143,2,2,1,5,2,2,3,3,5,12,0.3333333333333333,1.0,0.4,1.0,0.6666666666666666,1.0,187
