,TEAM,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,index_OPP,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,WIN,GAME_ID
694,Washington ,23,59,15,30,8,29,20,22,6,32,12,11,2,12,10,74,0.3389830508474576,1.0,2010,8,24,5,14,4,11,13,14,2,14,7,4,1,5,3,32,0.6666666666666666,3.0,1,Maryland ,25,67,15,39,10,28,5,5,8,27,13,9,2,15,17,65,0.0746268656716417,0.8666666666666667,6,14,2,7,5,9,2,2,3,9,3,4,2,5,4,17,0.25,0.6,True,347
695,Maryland ,25,67,15,39,10,28,5,5,8,27,13,9,2,15,17,65,0.0746268656716417,0.8666666666666667,2010,6,14,2,7,5,9,2,2,3,9,3,4,2,5,4,17,0.25,0.6,0,Washington ,23,59,15,30,8,29,20,22,6,32,12,11,2,12,10,74,0.3389830508474576,1.0,8,24,5,14,4,11,13,14,2,14,7,4,1,5,3,32,0.6666666666666666,3.0,False,347
696,Washington ,29,59,21,40,8,19,19,22,5,31,12,5,8,9,16,85,0.3220338983050847,1.3333333333333333,2010,8,19,6,14,3,5,8,8,2,16,8,3,4,5,4,26,0.4545454545454545,1.6,1,Stanford ,25,73,11,40,14,33,12,13,14,21,16,3,1,10,20,76,0.1643835616438356,1.6,7,19,4,15,4,9,5,6,10,5,4,2,1,3,5,19,1.0,2.0,True,348
697,Stanford ,25,73,11,40,14,33,12,13,14,21,16,3,1,10,20,76,0.1643835616438356,1.6,2010,7,19,4,15,4,9,5,6,10,5,4,2,1,3,5,19,1.0,2.0,0,Washington ,29,59,21,40,8,19,19,22,5,31,12,5,8,9,16,85,0.3220338983050847,1.3333333333333333,8,19,6,14,3,5,8,8,2,16,8,3,4,5,4,26,0.4545454545454545,1.6,False,348
698,Washington ,20,52,9,27,11,25,8,10,2,22,15,5,6,18,16,59,0.1538461538461538,0.8333333333333334,2010,10,18,4,12,8,9,6,6,1,13,6,2,2,6,4,29,0.3333333333333333,1.2,1,Syracuse ,30,71,18,38,12,33,8,11,15,29,17,11,4,9,12,80,0.1126760563380281,1.8888888888888888,6,16,4,11,4,13,4,5,4,11,6,2,1,4,3,18,0.25,4.0,False,349
699,Syracuse ,30,71,18,38,12,33,8,11,15,29,17,11,4,9,12,80,0.1126760563380281,1.8888888888888888,2010,6,16,4,11,4,13,4,5,4,11,6,2,1,4,3,18,0.25,4.0,0,Washington ,20,52,9,27,11,25,8,10,2,22,15,5,6,18,16,59,0.1538461538461538,0.8333333333333334,10,18,4,12,8,9,6,6,1,13,6,2,2,6,4,29,0.3333333333333333,1.2,True,349
700,West Virginia ,31,65,22,43,9,22,10,13,11,31,13,1,11,27,22,81,0.1538461538461538,0.4814814814814814,2010,7,13,5,9,2,4,5,7,6,9,3,0,5,6,4,21,0.4285714285714285,0.6,1,Ohio State ,26,70,16,51,10,19,26,33,9,21,9,10,5,7,11,88,0.3714285714285714,1.2857142857142858,11,31,6,19,5,12,18,22,3,8,5,3,2,3,3,45,0.5806451612903226,5.0,False,350
701,Ohio State ,26,70,16,51,10,19,26,33,9,21,9,10,5,7,11,88,0.3714285714285714,1.2857142857142858,2010,11,31,6,19,5,12,18,22,3,8,5,3,2,3,3,45,0.5806451612903226,5.0,0,West Virginia ,31,65,22,43,9,22,10,13,11,31,13,1,11,27,22,81,0.1538461538461538,0.4814814814814814,7,13,5,9,2,4,5,7,6,9,3,0,5,6,4,21,0.4285714285714285,0.6,True,350
702,Albany ,21,65,17,43,4,22,9,12,13,12,11,3,1,18,17,55,0.1384615384615384,0.6111111111111112,2010,6,24,6,20,3,7,7,8,5,2,3,1,1,7,3,19,0.5,1.5,1,Connecticut ,43,69,30,43,13,26,17,20,11,30,34,12,7,10,14,116,0.2463768115942029,3.4,10,15,10,14,6,7,10,11,5,7,9,5,3,3,3,24,1.1111111111111112,6.0,False,351
703,Connecticut ,43,69,30,43,13,26,17,20,11,30,34,12,7,10,14,116,0.2463768115942029,3.4,2010,10,15,10,14,6,7,10,11,5,7,9,5,3,3,3,24,1.1111111111111112,6.0,0,Albany ,21,65,17,43,4,22,9,12,13,12,11,3,1,18,17,55,0.1384615384615384,0.6111111111111112,6,24,6,20,3,7,7,8,5,2,3,1,1,7,3,19,0.5,1.5,True,351
704,Arizona State ,24,59,19,48,5,11,15,20,12,21,14,8,0,15,23,68,0.2542372881355932,0.9333333333333332,2010,7,18,7,17,3,4,6,8,4,5,4,3,0,6,4,20,0.75,4.0,1,South Carolina ,22,50,18,38,4,12,23,28,6,22,11,10,5,12,20,71,0.46,0.9166666666666666,7,14,7,14,2,7,7,8,4,7,4,4,2,2,4,21,0.5,2.0,False,352
705,South Carolina ,22,50,18,38,4,12,23,28,6,22,11,10,5,12,20,71,0.46,0.9166666666666666,2010,7,14,7,14,2,7,7,8,4,7,4,4,2,2,4,21,0.5,2.0,0,Arizona State ,24,59,19,48,5,11,15,20,12,21,14,8,0,15,23,68,0.2542372881355932,0.9333333333333332,7,18,7,17,3,4,6,8,4,5,4,3,0,6,4,20,0.75,4.0,True,352
706,Auburn ,15,61,13,44,2,17,16,20,10,18,8,10,3,10,21,48,0.2622950819672131,0.8,2010,4,13,4,13,1,5,4,6,1,4,2,2,2,2,4,12,1.0,1.0,1,NC State ,20,53,13,25,7,28,15,15,10,34,9,3,1,20,19,62,0.2830188679245283,0.45,8,18,5,10,3,8,5,5,3,8,3,1,0,5,4,23,1.0,1.0,False,353
707,NC State ,20,53,13,25,7,28,15,15,10,34,9,3,1,20,19,62,0.2830188679245283,0.45,2010,8,18,5,10,3,8,5,5,3,8,3,1,0,5,4,23,1.0,1.0,0,Auburn ,15,61,13,44,2,17,16,20,10,18,8,10,3,10,21,48,0.2622950819672131,0.8,4,13,4,13,1,5,4,6,1,4,2,2,2,2,4,12,1.0,1.0,True,353
708,Belmont ,27,59,18,39,9,20,7,9,10,21,14,2,4,13,20,70,0.1186440677966101,1.0769230769230769,2010,9,16,7,13,5,12,4,5,5,7,4,1,4,4,5,23,0.2857142857142857,2.0,1,Kentucky ,26,56,19,41,7,15,14,19,9,18,18,4,2,7,12,73,0.25,2.571428571428572,11,18,9,15,5,8,7,8,6,5,6,2,1,2,3,30,0.7777777777777778,2.0,False,354
709,Kentucky ,26,56,19,41,7,15,14,19,9,18,18,4,2,7,12,73,0.25,2.571428571428572,2010,11,18,9,15,5,8,7,8,6,5,6,2,1,2,3,30,0.7777777777777778,2.0,0,Belmont ,27,59,18,39,9,20,7,9,10,21,14,2,4,13,20,70,0.1186440677966101,1.0769230769230769,9,16,7,13,5,12,4,5,5,7,4,1,4,4,5,23,0.2857142857142857,2.0,True,354
710,Boise State ,21,70,14,41,7,29,7,8,15,13,7,3,1,15,12,56,0.1,0.4666666666666667,2010,6,18,5,9,1,11,4,4,4,5,2,1,0,2,3,13,0.5,1.0,1,UCLA ,32,55,22,38,10,17,9,18,8,28,24,11,7,13,14,83,0.1636363636363636,1.8461538461538465,7,12,7,11,3,5,5,12,4,7,16,4,3,3,4,19,0.5,5.333333333333333,False,355
711,UCLA ,32,55,22,38,10,17,9,18,8,28,24,11,7,13,14,83,0.1636363636363636,1.8461538461538465,2010,7,12,7,11,3,5,5,12,4,7,16,4,3,3,4,19,0.5,5.333333333333333,0,Boise State ,21,70,14,41,7,29,7,8,15,13,7,3,1,15,12,56,0.1,0.4666666666666667,6,18,5,9,1,11,4,4,4,5,2,1,0,2,3,13,0.5,1.0,True,355
712,Bucknell ,20,54,15,32,5,22,16,19,8,18,10,3,1,20,18,61,0.2962962962962963,0.5,2010,5,11,4,6,2,5,3,5,2,4,4,1,1,7,4,14,0.375,3.0,1,Maryland ,42,72,38,61,4,11,15,22,17,23,22,13,5,5,15,103,0.2083333333333333,4.4,12,18,11,17,3,4,3,4,5,5,7,5,2,2,2,28,0.3333333333333333,3.5,False,356
713,Maryland ,42,72,38,61,4,11,15,22,17,23,22,13,5,5,15,103,0.2083333333333333,4.4,2010,12,18,11,17,3,4,3,4,5,5,7,5,2,2,2,28,0.3333333333333333,3.5,0,Bucknell ,20,54,15,32,5,22,16,19,8,18,10,3,1,20,18,61,0.2962962962962963,0.5,5,11,4,6,2,5,3,5,2,4,4,1,1,7,4,14,0.375,3.0,True,356
714,California ,17,58,14,45,3,13,9,11,7,26,9,3,1,24,16,46,0.1551724137931034,0.375,2010,7,16,7,16,1,4,6,7,2,10,3,2,1,11,3,20,0.375,3.0,1,Baylor ,34,71,28,54,6,17,12,19,13,32,28,13,4,13,11,86,0.1690140845070422,2.1538461538461537,7,14,7,12,2,7,2,4,3,6,9,3,1,4,3,16,0.2222222222222222,5.0,False,357
715,Baylor ,34,71,28,54,6,17,12,19,13,32,28,13,4,13,11,86,0.1690140845070422,2.1538461538461537,2010,7,14,7,12,2,7,2,4,3,6,9,3,1,4,3,16,0.2222222222222222,5.0,0,California ,17,58,14,45,3,13,9,11,7,26,9,3,1,24,16,46,0.1551724137931034,0.375,7,16,7,16,1,4,6,7,2,10,3,2,1,11,3,20,0.375,3.0,True,357
716,California ,20,45,13,27,7,18,8,9,6,21,15,3,6,20,13,55,0.1777777777777777,0.75,2010,6,12,4,12,6,9,7,7,2,5,5,2,5,12,4,18,0.5833333333333334,5.0,1,Louisiana State ,21,63,19,55,2,8,8,14,16,13,11,7,3,8,12,52,0.1269841269841269,1.375,5,18,5,17,2,3,4,6,6,6,3,2,2,3,3,10,0.2222222222222222,3.0,True,358
717,Louisiana State ,21,63,19,55,2,8,8,14,16,13,11,7,3,8,12,52,0.1269841269841269,1.375,2010,5,18,5,17,2,3,4,6,6,6,3,2,2,3,3,10,0.2222222222222222,3.0,0,California ,20,45,13,27,7,18,8,9,6,21,15,3,6,20,13,55,0.1777777777777777,0.75,6,12,4,12,6,9,7,7,2,5,5,2,5,12,4,18,0.5833333333333334,5.0,False,358
718,Central Arkansas ,20,63,17,55,3,8,7,10,8,12,4,7,0,10,15,50,0.1111111111111111,0.4,2010,7,19,7,17,2,3,3,5,3,5,1,3,0,2,4,17,0.2857142857142857,0.5,1,Texas ,31,60,27,52,4,8,12,18,20,30,13,4,11,21,18,78,0.2,0.6190476190476191,6,13,6,13,3,4,4,4,3,6,4,2,2,4,4,15,3.0,2.0,False,359
719,Texas ,31,60,27,52,4,8,12,18,20,30,13,4,11,21,18,78,0.2,0.6190476190476191,2010,6,13,6,13,3,4,4,4,3,6,4,2,2,4,4,15,3.0,2.0,0,Central Arkansas ,20,63,17,55,3,8,7,10,8,12,4,7,0,10,15,50,0.1111111111111111,0.4,7,19,7,17,2,3,3,5,3,5,1,3,0,2,4,17,0.2857142857142857,0.5,True,359
720,Chattanooga ,21,56,11,29,10,27,10,12,12,16,11,4,1,15,13,62,0.1785714285714285,0.7333333333333333,2010,5,13,4,10,3,9,3,4,2,5,6,2,0,4,3,16,0.2727272727272727,6.0,1,Louisville ,36,59,29,47,7,12,3,8,9,24,28,8,2,12,19,82,0.0508474576271186,2.333333333333333,10,16,8,11,5,9,2,3,2,10,10,1,1,2,3,27,0.125,5.0,False,360
721,Louisville ,36,59,29,47,7,12,3,8,9,24,28,8,2,12,19,82,0.0508474576271186,2.333333333333333,2010,10,16,8,11,5,9,2,3,2,10,10,1,1,2,3,27,0.125,5.0,0,Chattanooga ,21,56,11,29,10,27,10,12,12,16,11,4,1,15,13,62,0.1785714285714285,0.7333333333333333,5,13,4,10,3,9,3,4,2,5,6,2,0,4,3,16,0.2727272727272727,6.0,True,360
722,Creighton ,22,60,20,50,2,10,6,9,7,18,6,3,2,6,13,52,0.1,1.0,2010,8,15,8,14,1,6,3,4,3,6,3,1,1,3,2,19,0.2,0.6666666666666666,1,Oregon State ,26,61,22,46,4,15,8,12,14,28,14,2,6,9,10,64,0.1311475409836065,1.5555555555555556,6,17,6,16,2,6,3,4,6,7,4,1,3,3,3,13,0.5,1.5,False,361
723,Oregon State ,26,61,22,46,4,15,8,12,14,28,14,2,6,9,10,64,0.1311475409836065,1.5555555555555556,2010,6,17,6,16,2,6,3,4,6,7,4,1,3,3,3,13,0.5,1.5,0,Creighton ,22,60,20,50,2,10,6,9,7,18,6,3,2,6,13,52,0.1,1.0,8,15,8,14,1,6,3,4,3,6,3,1,1,3,2,19,0.2,0.6666666666666666,True,361
724,Dayton ,21,65,17,45,4,20,11,14,9,27,11,3,2,8,22,57,0.1692307692307692,1.375,2010,4,15,4,9,1,6,4,4,3,11,3,2,1,2,4,10,0.5,3.0,1,Tennessee ,22,52,22,47,0,5,22,33,10,32,9,6,4,9,12,66,0.4230769230769231,1.0,8,14,8,13,0,2,8,10,1,9,5,2,1,2,4,24,0.75,5.0,False,362
725,Tennessee ,22,52,22,47,0,5,22,33,10,32,9,6,4,9,12,66,0.4230769230769231,1.0,2010,8,14,8,13,0,2,8,10,1,9,5,2,1,2,4,24,0.75,5.0,0,Dayton ,21,65,17,45,4,20,11,14,9,27,11,3,2,8,22,57,0.1692307692307692,1.375,4,15,4,9,1,6,4,4,3,11,3,2,1,2,4,10,0.5,3.0,True,362
726,DePaul ,27,66,17,37,10,29,7,11,9,16,15,3,2,10,28,71,0.106060606060606,1.5,2010,8,19,8,15,4,8,3,3,2,6,9,1,0,2,5,18,0.5,9.0,1,Mississippi State ,31,63,27,51,4,12,26,30,16,25,14,7,1,11,17,92,0.4126984126984127,1.2727272727272727,6,12,3,5,4,8,2,2,3,6,2,1,0,3,3,18,1.0,0.6666666666666666,False,363
727,Mississippi State ,31,63,27,51,4,12,26,30,16,25,14,7,1,11,17,92,0.4126984126984127,1.2727272727272727,2010,6,12,3,5,4,8,2,2,3,6,2,1,0,3,3,18,1.0,0.6666666666666666,0,DePaul ,27,66,17,37,10,29,7,11,9,16,15,3,2,10,28,71,0.106060606060606,1.5,8,19,8,15,4,8,3,3,2,6,9,1,0,2,5,18,0.5,9.0,True,363
728,Drake ,19,52,12,28,7,24,9,14,8,15,14,13,1,16,13,54,0.173076923076923,0.875,2010,5,14,3,7,2,8,5,8,2,4,7,4,1,4,3,17,0.3636363636363636,1.75,1,Kansas State ,26,55,18,34,8,21,7,10,12,25,21,11,5,18,11,67,0.1272727272727272,1.1666666666666667,11,17,11,17,4,12,2,2,4,7,7,4,1,3,3,23,0.1428571428571428,2.333333333333333,False,364
729,Kansas State ,26,55,18,34,8,21,7,10,12,25,21,11,5,18,11,67,0.1272727272727272,1.1666666666666667,2010,11,17,11,17,4,12,2,2,4,7,7,4,1,3,3,23,0.1428571428571428,2.333333333333333,0,Drake ,19,52,12,28,7,24,9,14,8,15,14,13,1,16,13,54,0.173076923076923,0.875,5,14,3,7,2,8,5,8,2,4,7,4,1,4,3,17,0.3636363636363636,1.75,True,364
730,Elon ,24,61,20,46,4,15,10,13,6,20,12,6,1,13,15,62,0.1639344262295081,0.9230769230769232,2010,8,19,7,14,2,5,4,4,3,5,3,2,0,4,5,19,0.4444444444444444,3.0,1,West Virginia ,27,57,19,40,8,17,13,15,4,31,20,5,0,10,15,75,0.2280701754385964,2.0,7,24,6,16,4,8,9,10,2,9,4,3,0,4,3,26,0.5,3.0,False,365
731,West Virginia ,27,57,19,40,8,17,13,15,4,31,20,5,0,10,15,75,0.2280701754385964,2.0,2010,7,24,6,16,4,8,9,10,2,9,4,3,0,4,3,26,0.5,3.0,0,Elon ,24,61,20,46,4,15,10,13,6,20,12,6,1,13,15,62,0.1639344262295081,0.9230769230769232,8,19,7,14,2,5,4,4,3,5,3,2,0,4,5,19,0.4444444444444444,3.0,True,365
732,Florida Gulf Coast ,24,64,15,30,9,34,3,6,6,17,14,6,1,11,21,60,0.046875,1.2727272727272727,2010,5,12,5,11,3,11,1,2,2,4,5,1,0,4,5,11,0.0833333333333333,2.0,1,Miami ,22,52,21,38,1,14,17,20,10,28,8,6,3,18,16,62,0.3269230769230769,0.4444444444444444,7,11,7,9,0,3,3,4,3,7,2,2,2,3,5,16,2.0,1.0,False,366
733,Miami ,22,52,21,38,1,14,17,20,10,28,8,6,3,18,16,62,0.3269230769230769,0.4444444444444444,2010,7,11,7,9,0,3,3,4,3,7,2,2,2,3,5,16,2.0,1.0,0,Florida Gulf Coast ,24,64,15,30,9,34,3,6,6,17,14,6,1,11,21,60,0.046875,1.2727272727272727,5,12,5,11,3,11,1,2,2,4,5,1,0,4,5,11,0.0833333333333333,2.0,True,366
734,Florida State ,27,66,27,61,0,5,12,16,11,22,9,16,2,9,12,66,0.1818181818181818,1.0,2010,8,17,8,17,0,2,4,4,6,9,4,9,1,3,3,18,0.5,1.5,1,Oregon State ,20,55,18,38,2,17,11,13,7,28,11,4,8,22,18,53,0.2,0.5,3,14,3,8,1,10,4,6,2,6,2,1,4,6,5,9,0.6666666666666666,2.0,True,367
735,Oregon State ,20,55,18,38,2,17,11,13,7,28,11,4,8,22,18,53,0.2,0.5,2010,3,14,3,8,1,10,4,6,2,6,2,1,4,6,5,9,0.6666666666666666,2.0,0,Florida State ,27,66,27,61,0,5,12,16,11,22,9,16,2,9,12,66,0.1818181818181818,1.0,8,17,8,17,0,2,4,4,6,9,4,9,1,3,3,18,0.5,1.5,False,367
736,Florida State ,26,71,24,56,2,15,10,13,16,17,12,10,1,11,18,64,0.1408450704225352,1.0909090909090908,2010,6,23,5,19,1,9,3,4,4,6,6,3,0,4,3,16,0.3333333333333333,1.0,1,South Carolina ,26,45,23,35,3,10,16,20,1,27,8,7,5,18,11,71,0.3555555555555555,0.4444444444444444,10,15,10,13,2,2,4,5,1,5,2,3,4,4,4,23,1.0,1.0,False,368
737,South Carolina ,26,45,23,35,3,10,16,20,1,27,8,7,5,18,11,71,0.3555555555555555,0.4444444444444444,2010,10,15,10,13,2,2,4,5,1,5,2,3,4,4,4,23,1.0,1.0,0,Florida State ,26,71,24,56,2,15,10,13,16,17,12,10,1,11,18,64,0.1408450704225352,1.0909090909090908,6,23,5,19,1,9,3,4,4,6,6,3,0,4,3,16,0.3333333333333333,1.0,True,368
738,Gonzaga ,24,71,21,53,3,18,11,15,12,24,13,7,3,13,19,62,0.1549295774647887,1.0,2010,6,15,6,12,1,5,3,4,4,5,4,3,1,4,4,14,0.4,2.0,1,Oklahoma ,23,53,13,30,10,23,19,21,5,27,10,5,11,17,18,75,0.3584905660377358,0.5882352941176471,6,11,6,11,3,7,5,7,2,8,5,1,9,4,4,18,0.6666666666666666,2.0,False,369
739,Oklahoma ,23,53,13,30,10,23,19,21,5,27,10,5,11,17,18,75,0.3584905660377358,0.5882352941176471,2010,6,11,6,11,3,7,5,7,2,8,5,1,9,4,4,18,0.6666666666666666,2.0,0,Gonzaga ,24,71,21,53,3,18,11,15,12,24,13,7,3,13,19,62,0.1549295774647887,1.0,6,15,6,12,1,5,3,4,4,5,4,3,1,4,4,14,0.4,2.0,True,369
740,Hampton ,12,66,9,42,3,24,4,12,14,11,6,14,0,20,22,31,0.0606060606060606,0.3,2010,7,20,6,17,1,7,3,4,8,4,3,5,0,5,5,18,0.2,0.6666666666666666,1,Duke ,34,55,30,47,4,8,22,25,8,36,23,17,9,19,15,94,0.4,1.2105263157894737,8,14,8,9,4,7,7,8,3,8,9,5,3,6,3,26,0.7777777777777778,9.0,False,370
741,Duke ,34,55,30,47,4,8,22,25,8,36,23,17,9,19,15,94,0.4,1.2105263157894737,2010,8,14,8,9,4,7,7,8,3,8,9,5,3,6,3,26,0.7777777777777778,9.0,0,Hampton ,12,66,9,42,3,24,4,12,14,11,6,14,0,20,22,31,0.0606060606060606,0.3,7,20,6,17,1,7,3,4,8,4,3,5,0,5,5,18,0.2,0.6666666666666666,True,370
742,Iowa State ,24,63,16,36,8,27,9,12,12,21,15,6,4,17,13,65,0.1428571428571428,0.8823529411764706,2010,7,15,6,10,3,12,6,8,4,7,6,2,1,5,4,21,0.6,1.2,1,Syracuse ,28,67,13,38,15,29,14,18,13,24,18,14,3,12,16,85,0.208955223880597,1.5,10,21,8,16,8,15,8,8,5,8,8,5,1,5,4,28,0.4285714285714285,2.5,False,371
743,Syracuse ,28,67,13,38,15,29,14,18,13,24,18,14,3,12,16,85,0.208955223880597,1.5,2010,10,21,8,16,8,15,8,8,5,8,8,5,1,5,4,28,0.4285714285714285,2.5,0,Iowa State ,24,63,16,36,8,27,9,12,12,21,15,6,4,17,13,65,0.1428571428571428,0.8823529411764706,7,15,6,10,3,12,6,8,4,7,6,2,1,5,4,21,0.6,1.2,True,371
744,Kansas State ,19,49,15,34,4,15,6,11,4,17,12,3,1,14,10,48,0.1224489795918367,0.8571428571428571,2010,5,7,4,7,1,4,3,6,2,3,5,1,1,2,2,11,0.4285714285714285,2.5,1,Stanford ,26,57,18,38,8,19,9,12,10,24,23,8,3,11,17,69,0.1578947368421052,2.090909090909091,7,14,5,11,5,7,2,2,3,4,6,2,1,1,3,21,0.5,5.0,False,372
745,Stanford ,26,57,18,38,8,19,9,12,10,24,23,8,3,11,17,69,0.1578947368421052,2.090909090909091,2010,7,14,5,11,5,7,2,2,3,4,6,2,1,1,3,21,0.5,5.0,0,Kansas State ,19,49,15,34,4,15,6,11,4,17,12,3,1,14,10,48,0.1224489795918367,0.8571428571428571,5,7,4,7,1,4,3,6,2,3,5,1,1,2,2,11,0.4285714285714285,2.5,True,372
746,Long Beach State ,20,59,10,41,10,18,5,7,5,16,11,6,2,7,20,55,0.0847457627118644,1.5714285714285714,2010,6,14,3,11,3,7,5,6,2,5,3,2,2,2,4,17,0.3846153846153846,3.0,1,Oregon State ,23,53,21,37,2,16,8,11,12,28,15,6,10,13,8,56,0.1509433962264151,1.1538461538461535,6,10,6,10,1,8,4,4,5,7,6,2,3,4,2,12,0.5,2.0,False,373
747,Oregon State ,23,53,21,37,2,16,8,11,12,28,15,6,10,13,8,56,0.1509433962264151,1.1538461538461535,2010,6,10,6,10,1,8,4,4,5,7,6,2,3,4,2,12,0.5,2.0,0,Long Beach State ,20,59,10,41,10,18,5,7,5,16,11,6,2,7,20,55,0.0847457627118644,1.5714285714285714,6,14,3,11,3,7,5,6,2,5,3,2,2,2,4,17,0.3846153846153846,3.0,True,373
748,Louisville ,21,70,14,49,7,21,14,18,13,19,9,3,2,10,20,63,0.2,0.9,2010,6,21,5,16,5,10,4,5,3,6,1,1,1,4,3,21,0.2727272727272727,0.5,1,Baylor ,35,70,29,52,6,18,21,26,16,33,15,7,6,10,18,97,0.3,1.5,10,15,10,15,2,6,4,4,5,8,3,2,3,2,4,21,4.0,3.0,False,374
749,Baylor ,35,70,29,52,6,18,21,26,16,33,15,7,6,10,18,97,0.3,1.5,2010,10,15,10,15,2,6,4,4,5,8,3,2,3,2,4,21,4.0,3.0,0,Louisville ,21,70,14,49,7,21,14,18,13,19,9,3,2,10,20,63,0.2,0.9,6,21,5,16,5,10,4,5,3,6,1,1,1,4,3,21,0.2727272727272727,0.5,True,374
750,Michigan State ,22,45,16,32,6,13,11,16,4,20,8,2,2,16,20,61,0.2444444444444444,0.5,2010,7,12,4,8,3,6,9,9,1,8,3,1,1,5,3,26,0.75,1.0,1,Arizona State ,28,57,20,39,8,18,9,12,6,19,21,6,1,10,19,73,0.1578947368421052,2.1,6,10,6,8,3,6,4,4,3,5,4,1,1,2,3,16,0.6666666666666666,4.0,False,375
751,Arizona State ,28,57,20,39,8,18,9,12,6,19,21,6,1,10,19,73,0.1578947368421052,2.1,2010,6,10,6,8,3,6,4,4,3,5,4,1,1,2,3,16,0.6666666666666666,4.0,0,Michigan State ,22,45,16,32,6,13,11,16,4,20,8,2,2,16,20,61,0.2444444444444444,0.5,7,12,4,8,3,6,9,9,1,8,3,1,1,5,3,26,0.75,1.0,True,375
752,Mississippi State ,32,74,22,54,10,20,20,24,10,20,14,6,3,4,19,94,0.2702702702702703,3.5,2010,13,23,7,14,6,9,9,10,2,5,7,2,1,1,4,41,0.5714285714285714,6.0,1,Baylor ,32,60,27,45,5,15,16,22,9,24,16,1,10,17,19,85,0.2666666666666666,0.9411764705882352,11,16,11,13,2,8,5,6,4,5,7,0,5,7,5,27,0.4,2.0,True,376
753,Baylor ,32,60,27,45,5,15,16,22,9,24,16,1,10,17,19,85,0.2666666666666666,0.9411764705882352,2010,11,16,11,13,2,8,5,6,4,5,7,0,5,7,5,27,0.4,2.0,0,Mississippi State ,32,74,22,54,10,20,20,24,10,20,14,6,3,4,19,94,0.2702702702702703,3.5,13,23,7,14,6,9,9,10,2,5,7,2,1,1,4,41,0.5714285714285714,6.0,False,376
754,Mississippi State ,25,67,19,45,6,22,10,13,10,23,11,8,1,10,23,66,0.1492537313432835,1.1,2010,6,18,5,13,3,11,5,6,3,7,6,3,1,3,5,19,0.7142857142857143,3.0,1,Connecticut ,20,46,13,31,7,15,17,25,5,21,11,4,8,17,15,64,0.3695652173913043,0.6470588235294118,7,12,7,12,3,6,7,11,3,6,5,2,4,5,4,21,1.25,2.5,True,377
755,Connecticut ,20,46,13,31,7,15,17,25,5,21,11,4,8,17,15,64,0.3695652173913043,0.6470588235294118,2010,7,12,7,12,3,6,7,11,3,6,5,2,4,5,4,21,1.25,2.5,0,Mississippi State ,25,67,19,45,6,22,10,13,10,23,11,8,1,10,23,66,0.1492537313432835,1.1,6,18,5,13,3,11,5,6,3,7,6,3,1,3,5,19,0.7142857142857143,3.0,False,377
756,Mississippi State ,19,55,17,43,2,12,15,18,9,17,8,4,3,9,19,55,0.2727272727272727,0.8888888888888888,2010,5,16,4,11,1,5,4,4,3,9,4,1,1,5,4,12,0.6666666666666666,4.0,1,South Carolina ,25,55,25,52,0,3,17,22,11,25,7,6,8,11,14,67,0.3090909090909091,0.6363636363636364,9,15,9,15,0,2,5,6,4,6,2,2,4,4,4,23,0.5,2.0,False,378
757,South Carolina ,25,55,25,52,0,3,17,22,11,25,7,6,8,11,14,67,0.3090909090909091,0.6363636363636364,2010,9,15,9,15,0,2,5,6,4,6,2,2,4,4,4,23,0.5,2.0,0,Mississippi State ,19,55,17,43,2,12,15,18,9,17,8,4,3,9,19,55,0.2727272727272727,0.8888888888888888,5,16,4,11,1,5,4,4,3,9,4,1,1,5,4,12,0.6666666666666666,4.0,True,378
758,Montana State ,22,68,15,34,7,34,12,14,9,29,10,4,3,14,24,63,0.1764705882352941,0.7142857142857143,2010,10,28,7,16,3,12,10,12,4,6,3,2,2,3,5,33,0.3571428571428571,3.0,1,Washington ,31,76,24,47,7,29,22,27,13,34,8,9,4,6,16,91,0.2894736842105263,1.3333333333333333,10,20,9,13,3,8,8,8,5,14,3,3,1,2,3,29,0.5,2.0,False,379
