,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%,2P%,3P%,FT%,RB_O2D,WIN,GAME_ID
794,South Florida ,16,22,12,18,11,5,2,11,17,64,0.3018867924528302,1.0,2017,6,18,4,11,3,7,5,7,9,8,8,2,1,4,4,20,0.5,2.0,Missouri ,24,55,16,31,8,24,10,12,12,23,10,3,5,14,21,66,0.1818181818181818,0.7142857142857143,7,14,5,10,4,8,6,7,5,7,3,2,1,5,5,16,0.8571428571428571,2.0,0.37735849056603776,0.3333333333333333,0.47058823529411764,0.7272727272727273,0.6666666666666666,False,397
795,Missouri ,10,12,12,23,10,3,5,14,21,66,0.1818181818181818,0.7142857142857143,2017,7,14,5,10,4,8,6,7,5,7,3,2,1,5,5,16,0.8571428571428571,2.0,South Florida ,20,53,12,36,8,17,16,22,12,18,11,5,2,11,17,64,0.3018867924528302,1.0,6,18,4,11,3,7,5,7,9,8,8,2,1,4,4,20,0.5,2.0,0.43636363636363634,0.5161290322580645,0.3333333333333333,0.8333333333333334,0.5217391304347826,True,397
796,Stanford ,8,10,7,24,22,3,7,11,12,76,0.135593220338983,2.0,2017,10,17,5,9,5,9,2,2,3,8,4,0,2,3,2,27,0.4,4.0,Notre Dame ,29,65,23,44,6,21,11,15,7,22,11,7,1,4,12,75,0.1692307692307692,2.75,9,18,8,13,3,8,6,6,4,9,6,3,0,2,3,25,0.4444444444444444,3.0,0.4745762711864407,0.48484848484848486,0.46153846153846156,0.8,0.2916666666666667,True,398
797,Notre Dame ,11,15,7,22,11,7,1,4,12,75,0.1692307692307692,2.75,2017,9,18,8,13,3,8,6,6,4,9,6,3,0,2,3,25,0.4444444444444444,3.0,Stanford ,28,59,16,33,12,26,8,10,7,24,22,3,7,11,12,76,0.135593220338983,2.0,10,17,5,9,5,9,2,2,3,8,4,0,2,3,2,27,0.4,4.0,0.4461538461538462,0.5227272727272727,0.2857142857142857,0.7333333333333333,0.3181818181818182,False,398
798,Stanford ,3,5,12,24,13,8,5,15,16,53,0.0483870967741935,0.8666666666666667,2017,7,19,7,16,1,3,1,2,9,5,3,2,2,6,3,14,0.0769230769230769,1.5,South Carolina ,23,63,20,50,3,13,13,21,18,23,10,6,5,13,11,62,0.2063492063492063,0.7692307692307693,7,15,6,13,1,4,3,8,8,11,4,2,3,6,3,18,0.3,1.0,0.3709677419354839,0.3958333333333333,0.2857142857142857,0.6,0.5,False,399
799,South Carolina ,13,21,18,23,10,6,5,13,11,62,0.2063492063492063,0.7692307692307693,2017,7,15,6,13,1,4,3,8,8,11,4,2,3,6,3,18,0.3,1.0,Stanford ,23,62,19,48,4,14,3,5,12,24,13,8,5,15,16,53,0.0483870967741935,0.8666666666666667,7,19,7,16,1,3,1,2,9,5,3,2,2,6,3,14,0.0769230769230769,1.5,0.36507936507936506,0.4,0.23076923076923078,0.6190476190476191,0.782608695652174,True,399
800,Syracuse ,4,5,7,14,8,5,0,9,15,64,0.0666666666666666,0.8888888888888888,2017,10,22,7,16,3,7,2,2,5,4,4,2,0,5,5,25,0.0909090909090909,1.0,Connecticut ,33,53,21,30,12,23,16,20,5,19,30,8,4,10,9,94,0.3018867924528302,3.0,10,13,9,13,9,12,11,13,4,5,7,3,2,3,3,29,1.0,6.0,0.43333333333333335,0.45,0.4,0.8,0.5,False,400
801,Connecticut ,16,20,5,19,30,8,4,10,9,94,0.3018867924528302,3.0,2017,10,13,9,13,9,12,11,13,4,5,7,3,2,3,3,29,1.0,6.0,Syracuse ,26,60,18,40,8,20,4,5,7,14,8,5,0,9,15,64,0.0666666666666666,0.8888888888888888,10,22,7,16,3,7,2,2,5,4,4,2,0,5,5,25,0.0909090909090909,1.0,0.6226415094339622,0.7,0.5217391304347826,0.8,0.2631578947368421,True,400
802,Tennessee ,19,27,12,31,11,4,4,13,18,64,0.3166666666666666,0.8461538461538461,2017,9,18,6,13,3,5,9,12,4,11,4,1,2,5,4,28,0.75,3.0,Louisville ,29,66,22,50,7,16,10,16,7,33,16,6,1,10,21,75,0.1515151515151515,1.6,8,22,7,15,5,8,6,8,5,12,5,4,1,2,3,23,0.2727272727272727,2.0,0.3333333333333333,0.35714285714285715,0.2777777777777778,0.7037037037037037,0.3870967741935484,False,401
803,Louisville ,10,16,7,33,16,6,1,10,21,75,0.1515151515151515,1.6,2017,8,22,7,15,5,8,6,8,5,12,5,4,1,2,3,23,0.2727272727272727,2.0,Tennessee ,20,60,15,42,5,18,19,27,12,31,11,4,4,13,18,64,0.3166666666666666,0.8461538461538461,9,18,6,13,3,5,9,12,4,11,4,1,2,5,4,28,0.75,3.0,0.4393939393939394,0.44,0.4375,0.625,0.21212121212121213,True,401
804,Texas ,10,15,7,25,19,4,5,9,24,66,0.1538461538461538,2.111111111111111,2017,6,14,5,13,2,4,5,6,2,10,7,2,4,3,5,18,0.3846153846153846,3.5,Stanford ,25,59,18,37,7,22,20,30,12,26,17,4,3,14,17,77,0.3389830508474576,1.2142857142857142,9,14,9,12,4,8,5,8,6,6,5,1,1,3,3,23,0.75,1.0,0.4,0.4230769230769231,0.3076923076923077,0.6666666666666666,0.28,False,402
805,Stanford ,20,30,12,26,17,4,3,14,17,77,0.3389830508474576,1.2142857142857142,2017,9,14,9,12,4,8,5,8,6,6,5,1,1,3,3,23,0.75,1.0,Texas ,26,65,22,52,4,13,10,15,7,25,19,4,5,9,24,66,0.1538461538461538,2.111111111111111,6,14,5,13,2,4,5,6,2,10,7,2,4,3,5,18,0.3846153846153846,3.5,0.423728813559322,0.4864864864864865,0.3181818181818182,0.6666666666666666,0.46153846153846156,True,402
806,Texas A&M ,5,8,13,14,6,5,1,14,12,43,0.0862068965517241,0.4285714285714285,2017,5,15,5,9,2,7,2,2,3,4,3,2,1,5,4,10,0.1818181818181818,2.0,UCLA ,30,53,20,29,10,24,5,8,7,21,23,8,6,8,10,75,0.0943396226415094,2.875,7,10,5,9,7,10,3,4,2,5,11,3,2,2,2,21,0.4285714285714285,5.5,0.3103448275862069,0.36363636363636365,0.14285714285714285,0.625,0.9285714285714286,False,403
807,UCLA ,5,8,7,21,23,8,6,8,10,75,0.0943396226415094,2.875,2017,7,10,5,9,7,10,3,4,2,5,11,3,2,2,2,21,0.4285714285714285,5.5,Texas A&M ,18,58,16,44,2,14,5,8,13,14,6,5,1,14,12,43,0.0862068965517241,0.4285714285714285,5,15,5,9,2,7,2,2,3,4,3,2,1,5,4,10,0.1818181818181818,2.0,0.5660377358490566,0.6896551724137931,0.4166666666666667,0.625,0.3333333333333333,True,403
808,Texas Southern ,10,15,6,11,5,3,2,21,17,30,0.1724137931034483,0.238095238095238,2017,4,19,2,11,2,10,9,11,2,2,3,1,0,7,4,19,0.4736842105263157,0.5,Baylor ,48,76,39,58,9,18,14,17,16,41,35,8,11,14,14,119,0.1842105263157894,2.5,9,10,9,10,2,2,3,3,3,5,6,3,3,2,2,21,2.0,4.0,0.13793103448275862,0.10526315789473684,0.2,0.6666666666666666,0.5454545454545454,False,404
809,Baylor ,14,17,16,41,35,8,11,14,14,119,0.1842105263157894,2.5,2017,9,10,9,10,2,2,3,3,3,5,6,3,3,2,2,21,2.0,4.0,Texas Southern ,8,58,4,38,4,20,10,15,6,11,5,3,2,21,17,30,0.1724137931034483,0.238095238095238,4,19,2,11,2,10,9,11,2,2,3,1,0,7,4,19,0.4736842105263157,0.5,0.631578947368421,0.6724137931034483,0.5,0.8235294117647058,0.3902439024390244,True,404
810,Toledo ,7,13,8,15,10,6,2,10,20,49,0.1129032258064516,1.0,2017,5,14,5,14,1,3,4,7,2,6,4,4,1,5,4,11,0.3076923076923077,2.0,Creighton ,26,55,16,32,10,23,14,19,8,30,15,7,6,11,19,76,0.2545454545454545,1.3636363636363635,7,14,4,8,3,6,4,4,3,6,4,2,3,3,4,19,0.6666666666666666,4.0,0.3225806451612903,0.34615384615384615,0.2,0.5384615384615384,0.5333333333333333,False,405
811,Creighton ,14,19,8,30,15,7,6,11,19,76,0.2545454545454545,1.3636363636363635,2017,7,14,4,8,3,6,4,4,3,6,4,2,3,3,4,19,0.6666666666666666,4.0,Toledo ,20,62,18,52,2,10,7,13,8,15,10,6,2,10,20,49,0.1129032258064516,1.0,5,14,5,14,1,3,4,7,2,6,4,4,1,5,4,11,0.3076923076923077,2.0,0.4727272727272727,0.5,0.43478260869565216,0.7368421052631579,0.26666666666666666,True,405
812,Troy ,14,20,15,22,16,5,2,28,29,69,0.175,0.5714285714285714,2017,6,12,3,5,3,7,1,2,2,4,3,2,0,5,5,15,0.2,2.0,Mississippi State ,36,82,24,60,12,22,26,39,22,31,22,11,7,21,21,110,0.3170731707317073,1.0476190476190477,6,10,3,9,4,7,5,8,5,8,5,3,4,3,3,21,0.6666666666666666,1.6666666666666667,0.3125,0.40816326530612246,0.16129032258064516,0.7,0.6818181818181818,False,406
813,Mississippi State ,26,39,22,31,22,11,7,21,21,110,0.3170731707317073,1.0476190476190477,2017,6,10,3,9,4,7,5,8,5,8,5,3,4,3,3,21,0.6666666666666666,1.6666666666666667,Troy ,25,80,20,49,5,31,14,20,15,22,16,5,2,28,29,69,0.175,0.5714285714285714,6,12,3,5,3,7,1,2,2,4,3,2,0,5,5,15,0.2,2.0,0.43902439024390244,0.4,0.5454545454545454,0.6666666666666666,0.7096774193548387,True,406
814,UCLA ,10,14,11,15,14,8,2,6,24,71,0.1470588235294117,2.333333333333333,2017,9,19,9,17,5,11,5,8,5,11,11,2,1,2,5,20,0.4166666666666667,5.5,Connecticut ,30,54,21,34,9,20,17,26,9,25,20,2,3,13,13,86,0.3148148148148148,1.5384615384615383,10,16,9,14,3,8,6,9,6,8,6,1,3,6,5,27,0.8333333333333334,3.0,0.38235294117647056,0.4146341463414634,0.3333333333333333,0.7142857142857143,0.7333333333333333,False,407
815,Connecticut ,17,26,9,25,20,2,3,13,13,86,0.3148148148148148,1.5384615384615383,2017,10,16,9,14,3,8,6,9,6,8,6,1,3,6,5,27,0.8333333333333334,3.0,UCLA ,26,68,17,41,9,27,10,14,11,15,14,8,2,6,24,71,0.1470588235294117,2.333333333333333,9,19,9,17,5,11,5,8,5,11,11,2,1,2,5,20,0.4166666666666667,5.5,0.5555555555555556,0.6176470588235294,0.45,0.6538461538461539,0.36,True,407
816,UNC Asheville ,5,8,11,12,6,2,1,14,14,40,0.0862068965517241,0.4285714285714285,2017,4,19,4,11,2,8,2,4,5,5,4,1,1,4,5,12,0.3333333333333333,1.0,South Carolina ,37,65,33,47,4,18,12,16,16,24,20,10,3,5,15,90,0.1846153846153846,4.0,11,13,11,12,2,6,4,5,7,5,7,4,1,3,3,22,0.3636363636363636,3.0,0.25862068965517243,0.23255813953488372,0.3333333333333333,0.625,0.9166666666666666,False,408
817,South Carolina ,12,16,16,24,20,10,3,5,15,90,0.1846153846153846,4.0,2017,11,13,11,12,2,6,4,5,7,5,7,4,1,3,3,22,0.3636363636363636,3.0,UNC Asheville ,15,58,10,43,5,15,5,8,11,12,6,2,1,14,14,40,0.0862068965517241,0.4285714285714285,4,19,4,11,2,8,2,4,5,5,4,1,1,4,5,12,0.3333333333333333,1.0,0.5692307692307692,0.7021276595744681,0.2222222222222222,0.75,0.6666666666666666,True,408
818,Washington ,8,11,8,18,8,3,2,10,14,64,0.1290322580645161,0.8,2017,10,25,7,17,3,8,6,7,4,7,5,2,1,4,4,29,0.24,1.25,Mississippi State ,31,75,28,59,3,16,10,12,17,25,17,4,9,7,17,75,0.1333333333333333,2.4285714285714284,12,18,12,18,2,5,3,4,8,7,6,1,6,2,2,26,0.5,6.0,0.3870967741935484,0.4,0.36363636363636365,0.7272727272727273,0.4444444444444444,False,409
819,Mississippi State ,10,12,17,25,17,4,9,7,17,75,0.1333333333333333,2.4285714285714284,2017,12,18,12,18,2,5,3,4,8,7,6,1,6,2,2,26,0.5,6.0,Washington ,24,62,16,40,8,22,8,11,8,18,8,3,2,10,14,64,0.1290322580645161,0.8,10,25,7,17,3,8,6,7,4,7,5,2,1,4,4,29,0.24,1.25,0.41333333333333333,0.4745762711864407,0.1875,0.8333333333333334,0.68,True,409
820,West Virginia ,13,16,15,19,10,6,6,17,16,56,0.2063492063492063,0.5882352941176471,2017,6,18,6,17,2,3,4,5,5,5,5,2,3,5,3,16,0.5714285714285714,1.6666666666666667,Maryland ,34,65,26,51,8,14,7,12,13,22,16,13,5,14,17,83,0.1076923076923077,1.1428571428571428,10,16,10,13,3,6,3,4,5,7,8,3,3,3,4,22,0.1875,4.0,0.31746031746031744,0.32075471698113206,0.3,0.8125,0.7894736842105263,False,410
821,Maryland ,7,12,13,22,16,13,5,14,17,83,0.1076923076923077,1.1428571428571428,2017,10,16,10,13,3,6,3,4,5,7,8,3,3,3,4,22,0.1875,4.0,West Virginia ,20,63,17,53,3,10,13,16,15,19,10,6,6,17,16,56,0.2063492063492063,0.5882352941176471,6,18,6,17,2,3,4,5,5,5,5,2,3,5,3,16,0.5714285714285714,1.6666666666666667,0.5230769230769231,0.5098039215686274,0.5714285714285714,0.5833333333333334,0.5909090909090909,True,410
822,Western Illinois ,9,15,4,15,12,10,1,16,17,66,0.1475409836065573,0.75,2017,8,16,5,11,3,6,4,6,1,5,7,3,0,4,3,20,0.5714285714285714,2.333333333333333,Florida State ,35,69,33,60,2,9,15,22,18,34,14,11,7,19,16,87,0.217391304347826,0.7368421052631579,10,20,10,20,1,5,3,4,4,10,6,3,2,5,3,23,0.6,3.0,0.3770491803278688,0.32432432432432434,0.4583333333333333,0.6,0.26666666666666666,False,411
823,Florida State ,15,22,18,34,14,11,7,19,16,87,0.217391304347826,0.7368421052631579,2017,10,20,10,20,1,5,3,4,4,10,6,3,2,5,3,23,0.6,3.0,Western Illinois ,23,61,12,37,11,24,9,15,4,15,12,10,1,16,17,66,0.1475409836065573,0.75,8,16,5,11,3,6,4,6,1,5,7,3,0,4,3,20,0.5714285714285714,2.333333333333333,0.5072463768115942,0.55,0.2222222222222222,0.6818181818181818,0.5294117647058824,True,411
824,Western Kentucky ,10,15,16,25,9,7,7,10,19,63,0.131578947368421,0.9,2017,7,22,6,15,2,9,4,8,4,10,4,3,4,3,4,19,0.2,4.0,Ohio State ,27,63,19,43,8,20,8,15,9,29,21,4,9,19,21,70,0.1269841269841269,1.105263157894737,5,15,5,9,3,7,2,4,3,15,6,1,4,3,5,15,0.3333333333333333,2.0,0.2894736842105263,0.3333333333333333,0.24324324324324326,0.6666666666666666,0.64,False,412
825,Ohio State ,8,15,9,29,21,4,9,19,21,70,0.1269841269841269,1.105263157894737,2017,5,15,5,9,3,7,2,4,3,15,6,1,4,3,5,15,0.3333333333333333,2.0,Western Kentucky ,22,76,13,39,9,37,10,15,16,25,9,7,7,10,19,63,0.131578947368421,0.9,7,22,6,15,2,9,4,8,4,10,4,3,4,3,4,19,0.2,4.0,0.42857142857142855,0.4418604651162791,0.4,0.5333333333333333,0.3103448275862069,True,412
826,Abilene Christian ,2,5,10,13,8,4,1,15,21,38,0.0327868852459016,0.5333333333333333,2019,3,15,2,8,2,10,0,0,4,5,3,2,1,3,5,8,0.0,2.0,Baylor ,32,67,23,54,9,13,22,29,22,35,27,9,9,10,13,95,0.3283582089552239,2.7,6,9,6,9,3,5,5,8,6,6,7,1,2,2,2,17,2.0,7.0,0.2459016393442623,0.3,0.1935483870967742,0.4,0.7692307692307693,False,413
827,Baylor ,22,29,22,35,27,9,9,10,13,95,0.3283582089552239,2.7,2019,6,9,6,9,3,5,5,8,6,6,7,1,2,2,2,17,2.0,7.0,Abilene Christian ,15,61,9,30,6,31,2,5,10,13,8,4,1,15,21,38,0.0327868852459016,0.5333333333333333,3,15,2,8,2,10,0,0,4,5,3,2,1,3,5,8,0.0,2.0,0.47761194029850745,0.42592592592592593,0.6923076923076923,0.7586206896551724,0.6285714285714286,True,413
828,Arizona State ,5,10,9,20,16,10,2,7,12,57,0.0806451612903225,2.2857142857142856,2019,4,10,3,7,2,6,2,2,3,5,6,3,1,2,2,9,0.2222222222222222,3.0,Miami ,23,56,20,39,3,17,6,8,10,30,7,3,3,15,14,55,0.1071428571428571,0.4666666666666667,7,12,7,12,2,8,3,3,6,16,3,1,2,5,4,15,0.4,2.0,0.3548387096774194,0.35,0.36363636363636365,0.5,0.45,True,414
829,Miami ,6,8,10,30,7,3,3,15,14,55,0.1071428571428571,0.4666666666666667,2019,7,12,7,12,2,8,3,3,6,16,3,1,2,5,4,15,0.4,2.0,Arizona State ,22,62,14,40,8,22,5,10,9,20,16,10,2,7,12,57,0.0806451612903225,2.2857142857142856,4,10,3,7,2,6,2,2,3,5,6,3,1,2,2,9,0.2222222222222222,3.0,0.4107142857142857,0.5128205128205128,0.17647058823529413,0.75,0.3333333333333333,False,414
830,Arizona State ,7,12,11,14,15,4,5,16,26,53,0.1272727272727272,0.9375,2019,5,14,3,6,2,11,4,4,3,4,9,2,2,2,5,16,0.5714285714285714,4.5,Mississippi State ,24,54,21,43,3,11,25,35,11,23,11,6,3,7,17,76,0.4629629629629629,1.5714285714285714,6,11,6,10,2,6,10,11,6,7,7,3,1,2,4,22,1.25,1.0,0.36363636363636365,0.4117647058823529,0.2857142857142857,0.5833333333333334,0.7857142857142857,False,415
831,Mississippi State ,25,35,11,23,11,6,3,7,17,76,0.4629629629629629,1.5714285714285714,2019,6,11,6,10,2,6,10,11,6,7,7,3,1,2,4,22,1.25,1.0,Arizona State ,20,55,14,34,6,21,7,12,11,14,15,4,5,16,26,53,0.1272727272727272,0.9375,5,14,3,6,2,11,4,4,3,4,9,2,2,2,5,16,0.5714285714285714,4.5,0.4444444444444444,0.4883720930232558,0.2727272727272727,0.7142857142857143,0.4782608695652174,True,415
832,Auburn ,12,20,17,23,10,14,1,10,17,64,0.16,1.0,2019,6,18,5,14,3,11,6,10,11,8,6,2,1,3,3,19,0.4,2.0,Brigham Young ,28,59,23,40,5,19,12,20,5,30,15,7,7,16,17,73,0.2033898305084746,0.9375,7,17,7,14,2,8,3,5,3,8,7,2,4,5,5,19,0.2,3.0,0.32,0.4166666666666667,0.14814814814814814,0.6,0.7391304347826086,False,416
833,Brigham Young ,12,20,5,30,15,7,7,16,17,73,0.2033898305084746,0.9375,2019,7,17,7,14,2,8,3,5,3,8,7,2,4,5,5,19,0.2,3.0,Auburn ,24,75,20,48,4,27,12,20,17,23,10,14,1,10,17,64,0.16,1.0,6,18,5,14,3,11,6,10,11,8,6,2,1,3,3,19,0.4,2.0,0.4745762711864407,0.575,0.2631578947368421,0.6,0.16666666666666666,True,416
834,Belmont ,9,11,7,10,11,3,2,14,13,52,0.173076923076923,0.7857142857142857,2019,5,11,3,7,3,8,4,4,3,4,8,1,1,3,3,13,0.5,4.0,South Carolina ,31,56,26,41,5,15,7,11,13,22,14,6,6,14,16,74,0.125,1.0,7,12,6,9,2,5,4,5,4,5,6,2,2,4,4,15,0.6666666666666666,6.0,0.34615384615384615,0.4074074074074074,0.28,0.8181818181818182,0.7,False,417
835,South Carolina ,7,11,13,22,14,6,6,14,16,74,0.125,1.0,2019,7,12,6,9,2,5,4,5,4,5,6,2,2,4,4,15,0.6666666666666666,6.0,Belmont ,18,52,11,27,7,25,9,11,7,10,11,3,2,14,13,52,0.173076923076923,0.7857142857142857,5,11,3,7,3,8,4,4,3,4,8,1,1,3,3,13,0.5,4.0,0.5535714285714286,0.6341463414634146,0.3333333333333333,0.6363636363636364,0.5909090909090909,True,417
836,Bethune-Cookman ,9,11,9,16,11,5,2,14,16,50,0.15,0.7857142857142857,2019,7,22,3,6,6,20,5,7,6,6,5,1,2,5,3,25,0.3333333333333333,0.3333333333333333,Notre Dame ,36,66,31,56,5,10,15,18,14,31,24,11,7,11,9,92,0.2272727272727272,2.1818181818181817,9,15,9,15,2,3,5,5,5,8,7,3,5,3,2,23,0.3333333333333333,4.0,0.26666666666666666,0.2692307692307692,0.2647058823529412,0.8181818181818182,0.5625,False,418
837,Notre Dame ,15,18,14,31,24,11,7,11,9,92,0.2272727272727272,2.1818181818181817,2019,9,15,9,15,2,3,5,5,5,8,7,3,5,3,2,23,0.3333333333333333,4.0,Bethune-Cookman ,16,60,7,26,9,34,9,11,9,16,11,5,2,14,16,50,0.15,0.7857142857142857,7,22,3,6,6,20,5,7,6,6,5,1,2,5,3,25,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.5535714285714286,0.5,0.8333333333333334,0.45161290322580644,True,418
838,Boise State ,19,22,6,19,11,8,2,7,24,75,0.2638888888888889,1.5714285714285714,2019,8,22,4,12,4,10,5,5,1,4,6,3,1,3,4,22,0.5714285714285714,1.0,Oregon State ,27,55,23,40,4,15,22,33,9,35,18,5,5,16,18,80,0.4,1.125,7,18,7,14,1,4,6,8,5,13,5,3,4,3,3,20,0.8571428571428571,1.6666666666666667,0.3194444444444444,0.30952380952380953,0.3333333333333333,0.8636363636363636,0.3157894736842105,False,419
839,Oregon State ,22,33,9,35,18,5,5,16,18,80,0.4,1.125,2019,7,18,7,14,1,4,6,8,5,13,5,3,4,3,3,20,0.8571428571428571,1.6666666666666667,Boise State ,23,72,13,42,10,30,19,22,6,19,11,8,2,7,24,75,0.2638888888888889,1.5714285714285714,8,22,4,12,4,10,5,5,1,4,6,3,1,3,4,22,0.5714285714285714,1.0,0.4909090909090909,0.575,0.26666666666666666,0.6666666666666666,0.2571428571428571,True,419
840,Brigham Young ,5,8,9,26,9,6,1,6,18,63,0.0769230769230769,1.5,2019,12,21,8,17,4,6,4,4,2,6,3,2,1,2,4,32,0.1904761904761904,1.5,Stanford ,26,63,14,28,12,35,8,19,12,27,15,3,3,8,11,72,0.1269841269841269,1.875,9,16,6,8,3,8,2,7,4,10,5,1,2,2,3,23,0.6666666666666666,2.5,0.38461538461538464,0.3617021276595745,0.4444444444444444,0.625,0.34615384615384615,False,420
841,Stanford ,8,19,12,27,15,3,3,8,11,72,0.1269841269841269,1.875,2019,9,16,6,8,3,8,2,7,4,10,5,1,2,2,3,23,0.6666666666666666,2.5,Brigham Young ,25,65,17,47,8,18,5,8,9,26,9,6,1,6,18,63,0.0769230769230769,1.5,12,21,8,17,4,6,4,4,2,6,3,2,1,2,4,32,0.1904761904761904,1.5,0.4126984126984127,0.5,0.34285714285714286,0.42105263157894735,0.4444444444444444,True,420
842,Bucknell ,15,17,5,16,14,6,1,12,18,67,0.2941176470588235,1.1666666666666667,2019,7,13,6,9,2,7,4,4,2,5,4,2,0,5,4,18,0.3076923076923077,4.0,Florida State ,26,63,23,49,3,14,15,20,20,24,9,4,3,16,20,70,0.238095238095238,0.5625,7,17,6,13,2,6,5,7,5,6,4,2,2,4,4,17,0.4,4.0,0.43137254901960786,0.5,0.34782608695652173,0.8823529411764706,0.3125,False,421
843,Florida State ,15,20,20,24,9,4,3,16,20,70,0.238095238095238,0.5625,2019,7,17,6,13,2,6,5,7,5,6,4,2,2,4,4,17,0.4,4.0,Bucknell ,22,51,14,28,8,23,15,17,5,16,14,6,1,12,18,67,0.2941176470588235,1.1666666666666667,7,13,6,9,2,7,4,4,2,5,4,2,0,5,4,18,0.3076923076923077,4.0,0.4126984126984127,0.46938775510204084,0.21428571428571427,0.75,0.8333333333333334,True,421
844,Buffalo ,17,20,22,19,12,8,0,14,25,72,0.2236842105263158,0.8571428571428571,2019,9,23,6,13,3,10,8,9,5,5,7,4,0,3,4,29,0.3478260869565217,2.333333333333333,Connecticut ,29,63,23,40,6,23,20,32,16,22,22,6,6,14,21,84,0.3174603174603174,1.5714285714285714,12,16,12,15,3,7,8,10,5,11,8,2,3,4,4,27,0.7142857142857143,4.0,0.32894736842105265,0.38461538461538464,0.20833333333333334,0.85,1.1578947368421053,False,422
845,Connecticut ,20,32,16,22,22,6,6,14,21,84,0.3174603174603174,1.5714285714285714,2019,12,16,12,15,3,7,8,10,5,11,8,2,3,4,4,27,0.7142857142857143,4.0,Buffalo ,25,76,20,52,5,24,17,20,22,19,12,8,0,14,25,72,0.2236842105263158,0.8571428571428571,9,23,6,13,3,10,8,9,5,5,7,4,0,3,4,29,0.3478260869565217,2.333333333333333,0.4603174603174603,0.575,0.2608695652173913,0.625,0.7272727272727273,True,422
846,Buffalo ,16,19,6,22,18,7,3,18,18,82,0.2962962962962963,1.0,2019,9,17,8,13,4,11,4,6,3,6,8,4,2,5,4,23,0.6,4.0,Rutgers ,29,68,25,47,4,21,9,15,11,17,17,9,2,14,20,71,0.1323529411764706,1.2142857142857142,9,17,9,13,1,7,2,4,5,6,6,3,1,6,5,20,0.1538461538461538,1.3333333333333333,0.5,0.4838709677419355,0.5217391304347826,0.8421052631578947,0.2727272727272727,True,423
847,Rutgers ,9,15,11,17,17,9,2,14,20,71,0.1323529411764706,1.2142857142857142,2019,9,17,9,13,1,7,2,4,5,6,6,3,1,6,5,20,0.1538461538461538,1.3333333333333333,Buffalo ,27,54,15,31,12,23,16,19,6,22,18,7,3,18,18,82,0.2962962962962963,1.0,9,17,8,13,4,11,4,6,3,6,8,4,2,5,4,23,0.6,4.0,0.4264705882352941,0.5319148936170213,0.19047619047619047,0.6,0.6470588235294118,False,423
848,California ,12,19,4,14,8,4,3,14,18,63,0.2181818181818181,0.5714285714285714,2019,7,17,5,16,2,5,5,10,2,5,5,2,2,4,4,18,0.8,2.0,Baylor ,41,75,36,63,5,12,15,19,17,28,25,6,8,9,15,102,0.2,2.7777777777777777,8,14,8,12,4,8,3,4,2,6,7,3,5,3,2,20,0.5,3.0,0.41818181818181815,0.45,0.3333333333333333,0.631578947368421,0.2857142857142857,False,424
849,Baylor ,15,19,17,28,25,6,8,9,15,102,0.2,2.7777777777777777,2019,8,14,8,12,4,8,3,4,2,6,7,3,5,3,2,20,0.5,3.0,California ,23,55,18,40,5,15,12,19,4,14,8,4,3,14,18,63,0.2181818181818181,0.5714285714285714,7,17,5,16,2,5,5,10,2,5,5,2,2,4,4,18,0.8,2.0,0.5466666666666666,0.5714285714285714,0.4166666666666667,0.7894736842105263,0.6071428571428571,True,424
850,Central Florida ,7,10,10,15,6,9,0,11,17,45,0.125,0.5454545454545454,2019,8,19,6,15,2,4,4,4,3,5,4,2,0,2,4,18,1.3333333333333333,4.0,Arizona State ,22,51,16,38,6,13,10,12,12,27,12,3,3,18,13,60,0.196078431372549,0.6666666666666666,8,13,4,11,4,7,4,5,4,6,5,1,2,4,4,20,1.0,5.0,0.32142857142857145,0.34782608695652173,0.2,0.7,0.6666666666666666,False,425
